,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Cust_enroll_year,Cust_enroll_month,Cust_enroll_Quarter,Cust_enroll_day,Cust_enroll_month_Phase,Age,Joining_Age
1622,5120.0,1992,2n Cycle,Together,66664.0,0,0,2022-09-25,78,398,96,447,220.0,96.0,32,1,5,7.0,6,3,0,0,0,0,0,0,3,11,0,2022,September,Q3,Sunday,End,33,30
1623,6097.0,1969,Graduation,Single,50664.0,1,1,2023-01-16,64,313,8,104,6.0,4.0,126,9,8,1.0,6,9,0,0,0,0,0,0,3,11,0,2023,January,Q1,Monday,Middle,56,54
1624,7019.0,1973,Graduation,Together,54414.0,1,1,2023-01-23,49,109,18,16,24.0,26.0,18,4,3,1.0,5,4,0,0,0,0,0,0,3,11,0,2023,January,Q1,Monday,End,52,50
1625,7408.0,1962,PhD,Married,54549.0,0,1,2024-03-03,8,216,2,6,0.0,0.0,9,2,5,1.0,4,7,0,0,0,0,0,0,3,11,0,2024,March,Q1,Sunday,Start,63,62
1626,8041.0,1981,PhD,Widow,47111.0,0,1,2022-09-08,35,595,71,153,120.0,112.0,41,6,3,2.0,10,9,0,0,0,0,0,0,3,11,0,2022,September,Q3,Thursday,Start,44,41
1627,252.0,1973,PhD,Divorced,41003.0,0,0,2023-03-17,11,123,133,142,71.0,44.0,88,1,6,2.0,8,6,0,0,0,0,0,0,3,11,0,2023,March,Q1,Friday,Middle,52,50
1628,9986.0,1992,Graduation,Together,19444.0,1,0,2024-02-22,8,16,0,23,3.0,2.0,10,3,4,1.0,2,7,0,0,0,0,0,0,3,11,1,2024,February,Q1,Thursday,End,33,32
1629,3276.0,1986,2n Cycle,Together,36301.0,1,0,2023-10-25,53,11,12,35,3.0,5.0,12,1,3,0.0,3,7,0,0,0,0,0,0,3,11,0,2023,October,Q4,Wednesday,End,39,37
1630,3859.0,1957,PhD,Together,73059.0,0,1,2023-08-31,36,410,112,420,0.0,82.0,71,1,9,3.0,13,4,0,0,0,0,0,0,3,11,0,2023,August,Q3,Thursday,End,68,66
1631,3570.0,1979,PhD,Together,42731.0,1,0,2023-10-21,64,159,2,51,6.0,2.0,24,3,4,1.0,5,5,0,0,0,0,0,0,3,11,0,2023,October,Q4,Saturday,End,46,44
1632,3783.0,1969,PhD,Married,52854.0,1,1,2024-03-24,43,105,0,10,0.0,1.0,0,2,2,1.0,4,5,0,0,0,0,0,0,3,11,0,2024,March,Q1,Sunday,End,56,55
1633,10207.0,1988,Graduation,Together,22775.0,1,0,2023-06-19,40,5,1,8,0.0,0.0,1,1,1,0.0,2,8,0,0,0,0,0,0,3,11,0,2023,June,Q2,Monday,Middle,37,35
1634,10906.0,1958,PhD,Together,46681.0,0,2,2023-10-08,52,269,15,69,15.0,19.0,38,2,4,6.0,4,5,0,0,0,0,0,0,3,11,0,2023,October,Q4,Sunday,Start,67,65
1635,3427.0,1965,PhD,Married,59821.0,0,1,2023-04-12,11,629,0,70,0.0,0.0,35,6,11,2.0,7,8,0,0,0,0,0,0,3,11,0,2023,April,Q2,Wednesday,Middle,60,58
1636,5209.0,1964,Graduation,Divorced,50002.0,0,1,2023-06-17,21,443,5,71,21.0,16.0,82,2,8,2.0,7,7,0,0,0,0,0,0,3,11,0,2023,June,Q2,Saturday,Middle,61,59
1637,10711.0,1955,Graduation,Married,69755.0,0,0,2023-10-02,23,217,77,373,111.0,23.0,93,1,3,6.0,12,1,0,0,0,0,0,0,3,11,0,2023,October,Q4,Monday,Start,70,68
1638,10785.0,1979,Graduation,Married,44078.0,1,1,2024-06-19,17,24,1,10,2.0,0.0,4,2,2,0.0,3,5,0,0,0,0,0,0,3,11,0,2024,June,Q2,Wednesday,Middle,46,45
1639,2814.0,1986,Master,Together,30560.0,1,0,2023-06-27,6,9,1,5,4.0,5.0,7,1,1,0.0,3,7,0,0,0,0,0,0,3,11,0,2023,June,Q2,Tuesday,End,39,37
1640,6866.0,1979,Master,Together,35924.0,1,1,2024-03-23,56,8,0,14,2.0,3.0,7,1,1,0.0,3,5,0,0,0,0,0,0,3,11,0,2024,March,Q1,Saturday,End,46,45
1641,1665.0,1974,PhD,Divorced,64140.0,0,2,2023-09-23,71,1285,0,61,0.0,15.0,215,5,2,5.0,6,5,1,0,1,0,1,0,3,11,1,2023,September,Q3,Saturday,End,51,49
1642,6575.0,1991,Graduation,Together,56386.0,1,1,2022-10-27,51,230,48,214,13.0,32.0,75,8,9,1.0,7,9,0,0,0,0,0,0,3,11,0,2022,October,Q4,Thursday,End,34,31
1643,3829.0,1989,Basic,Together,24594.0,1,0,2023-12-10,94,1,3,6,10.0,0.0,9,1,1,0.0,3,5,0,0,0,0,0,0,3,11,0,2023,December,Q4,Sunday,Start,36,34
1644,3091.0,1991,2n Cycle,Together,75774.0,1,0,2024-05-02,27,340,21,134,226.35999999999967,14.0,56,1,7,5.0,8,4,0,0,0,0,0,0,3,11,0,2024,May,Q2,Thursday,Start,34,33
1645,10141.0,1970,Master,Divorced,39228.0,0,0,2023-05-10,1,7,1,6,0.0,3.0,3,1,0,0.0,3,4,0,0,0,0,0,0,3,11,0,2023,May,Q2,Wednesday,Start,55,53
1646,5177.0,1984,Master,Married,58494.0,0,1,2023-12-12,56,298,7,68,4.0,0.0,19,2,6,2.0,6,6,0,0,0,0,0,0,3,11,0,2023,December,Q4,Tuesday,Middle,41,39
1647,7005.0,1991,Graduation,Single,58684.0,0,0,2024-06-16,71,479,35,179,28.0,7.0,85,1,5,3.0,12,2,0,1,0,0,0,0,3,11,0,2024,June,Q2,Sunday,Middle,34,33
1648,6409.0,1977,Graduation,Divorced,57136.0,0,0,2023-05-18,18,267,140,599,34.0,12.0,127,1,7,5.0,7,6,0,0,0,0,0,0,3,11,1,2023,May,Q2,Thursday,Middle,48,46
1649,7485.0,1960,PhD,Widow,56551.0,1,1,2024-05-07,48,67,4,32,17.0,2.0,16,3,2,1.0,4,4,0,0,0,0,0,0,3,11,0,2024,May,Q2,Tuesday,Start,65,64
1650,8079.0,1992,Graduation,Married,22448.0,1,0,2024-02-26,86,3,1,8,23.0,2.0,18,3,2,1.0,3,3,0,0,0,0,0,0,3,11,0,2024,February,Q1,Monday,End,33,32
1651,8395.0,1971,Graduation,Single,82014.0,0,0,2022-08-20,48,980,37,265,35.0,163.0,31,1,3,6.0,12,6,0,0,0,0,0,0,3,11,1,2022,August,Q3,Saturday,Middle,54,51
1652,10352.0,1973,Graduation,Widow,34213.0,1,1,2022-09-07,2,50,4,28,6.0,3.0,26,3,3,1.0,2,9,0,0,0,0,0,0,3,11,1,2022,September,Q3,Wednesday,Start,52,49
1653,4931.0,1987,Graduation,Together,94443.83999999998,0,0,2023-04-29,13,1,0,915,2.0,1.0,1,0,0,10.679999999999836,2,1,0,0,0,0,0,0,3,11,0,2023,April,Q2,Saturday,End,38,36
1654,130.76,1957,PhD,Widow,25358.0,0,1,2023-07-22,57,19,0,5,0.0,0.0,8,2,1,0.0,3,6,0,0,0,0,0,0,3,11,0,2023,July,Q3,Saturday,End,68,66
1655,1834.0,1988,Master,Single,35544.0,1,0,2024-03-08,77,30,5,23,4.0,1.0,4,1,2,0.0,3,7,0,0,0,0,0,0,3,11,0,2024,March,Q1,Friday,Start,37,36
1656,2285.0,1964,Master,Together,36634.0,0,1,2023-05-28,0,213,9,76,4.0,3.0,30,3,5,2.0,5,7,0,0,0,0,0,0,3,11,0,2023,May,Q2,Sunday,End,61,59
1657,2295.0,1964,PhD,Married,62670.0,0,1,2024-02-02,57,539,30,92,80.0,46.0,38,1,5,3.0,13,3,0,0,0,0,0,0,3,11,0,2024,February,Q1,Friday,Start,61,60
1658,1378.0,1982,2n Cycle,Together,50334.0,0,1,2023-07-24,24,284,16,160,84.0,16.0,134,6,7,4.0,6,6,0,0,0,0,0,0,3,11,0,2023,July,Q3,Monday,End,43,41
1659,2781.0,1991,Graduation,Single,72066.0,0,0,2024-06-23,55,1003,34,536,134.0,51.0,34,1,4,6.0,6,2,0,0,1,1,0,0,3,11,1,2024,June,Q2,Sunday,End,34,33
1660,1165.0,1968,PhD,Single,50729.0,1,1,2023-05-02,62,239,13,143,45.0,4.0,52,9,6,2.0,7,6,0,0,0,0,0,0,3,11,0,2023,May,Q2,Tuesday,Start,57,55
1661,1404.0,1978,Graduation,Together,34916.0,2,0,2023-05-15,89,51,23,82,33.0,0.0,42,4,5,1.0,3,9,0,0,0,0,0,0,3,11,0,2023,May,Q2,Monday,Middle,47,45
1662,6457.0,1986,Graduation,Divorced,64892.0,0,1,2024-05-29,77,527,24,230,32.0,24.0,65,2,6,4.0,12,4,0,0,0,0,0,0,3,11,0,2024,May,Q2,Wednesday,End,39,38
1663,2639.0,1976,Graduation,Single,43602.0,1,1,2024-01-10,45,19,5,12,10.0,3.0,19,3,3,1.0,2,6,0,0,0,0,0,0,3,11,0,2024,January,Q1,Wednesday,Start,49,48
1664,8299.0,1999,PhD,Single,33996.0,0,0,2023-09-11,46,40,2,15,8.0,0.0,6,1,1,1.0,3,4,0,0,0,0,0,0,3,11,0,2023,September,Q3,Monday,Middle,26,24
1665,6437.0,1995,2n Cycle,Single,41473.0,1,0,2023-06-19,80,21,8,20,15.0,3.0,9,1,2,0.0,3,7,0,0,0,0,0,0,3,11,0,2023,June,Q2,Monday,Middle,30,28
1666,6912.0,1977,PhD,Married,63246.0,0,2,2023-08-20,60,593,30,91,29.0,22.0,7,1,6,3.0,12,4,0,0,0,0,0,0,3,11,0,2023,August,Q3,Sunday,Middle,48,46
1667,7327.0,1969,PhD,Married,36732.0,1,1,2023-12-29,71,21,5,3,10.0,1.0,7,3,1,1.0,4,2,0,0,0,0,0,0,3,11,0,2023,December,Q4,Friday,End,56,54
1668,5299.0,1980,PhD,Married,69084.0,1,0,2023-11-19,43,1181,107,199,39.0,30.0,30,2,7,3.0,13,8,0,0,0,0,0,0,3,11,0,2023,November,Q4,Sunday,Middle,45,43
1669,4127.0,1977,PhD,Married,77766.0,0,1,2023-02-22,97,1004,59,265,115.0,59.0,27,2,11,10.0,11,6,1,0,0,0,0,0,3,11,1,2023,February,Q1,Wednesday,End,48,46
1670,8143.0,1995,PhD,Single,37929.0,0,0,2023-07-30,49,202,2,46,3.0,2.0,10,2,4,2.0,5,7,0,1,0,1,0,0,3,11,1,2023,July,Q3,Sunday,End,30,28
1671,1964.0,1961,Graduation,Together,86610.0,0,0,2023-09-05,66,446,107,768,33.0,177.35999999999967,53,1,5,6.0,6,2,0,0,0,0,0,0,3,11,0,2023,September,Q3,Tuesday,Start,64,62
1672,3690.0,1996,Master,Married,80141.0,0,0,2023-01-11,20,1184,102,673,52.0,40.0,40,1,7,4.0,10,6,0,0,1,0,0,0,3,11,1,2023,January,Q1,Wednesday,Middle,29,27
1673,3433.0,1965,2n Cycle,Married,72635.0,0,0,2023-06-03,54,390,22,323,104.0,35.0,107,1,6,8.0,6,3,0,0,0,1,0,0,3,11,0,2023,June,Q2,Saturday,Start,60,58
1674,3389.0,1980,Graduation,Married,69016.0,0,1,2022-11-22,61,726,53,363,123.0,107.0,161,4,8,9.0,13,5,0,0,0,0,0,0,3,11,0,2022,November,Q4,Tuesday,End,45,42
1675,4712.0,2001,2n Cycle,Together,20193.0,0,0,2022-11-28,18,8,8,22,24.0,11.0,9,1,1,1.0,4,4,0,0,0,0,0,0,3,11,0,2022,November,Q4,Monday,End,24,21
1676,1170.0,1985,Graduation,Married,27573.0,1,0,2023-03-25,45,50,15,110,39.0,15.0,15,4,5,1.0,4,8,0,0,0,0,0,0,3,11,0,2023,March,Q1,Saturday,End,40,38
1677,6347.0,1989,Basic,Single,15862.0,1,0,2023-06-27,26,1,1,4,11.0,9.0,10,1,1,0.0,3,8,0,0,0,0,0,0,3,11,0,2023,June,Q2,Tuesday,End,36,34
1678,4065.0,1986,PhD,Married,49544.0,1,0,2023-02-12,0,308,0,73,0.0,0.0,23,2,5,1.0,8,7,0,0,0,0,0,0,3,11,0,2023,February,Q1,Sunday,Middle,39,37
1679,8230.0,1990,Graduation,Married,33228.0,1,0,2024-01-23,28,22,2,31,7.0,4.0,5,1,2,0.0,3,7,0,0,0,0,0,0,3,11,0,2024,January,Q1,Tuesday,End,35,34
1680,1215.0,1988,Graduation,Together,70440.0,0,0,2023-10-08,49,690,117,499,76.0,102.0,88,1,5,10.0,7,3,0,0,0,1,0,0,3,11,0,2023,October,Q4,Sunday,Start,37,35
1681,5939.0,1981,Graduation,Together,38232.0,1,1,2024-01-17,84,43,5,28,7.0,6.0,33,4,3,1.0,3,5,0,0,0,0,0,0,3,11,0,2024,January,Q1,Wednesday,Middle,44,43
1682,2156.0,1965,PhD,Married,22554.0,1,1,2022-11-03,38,27,0,10,0.0,0.0,4,4,2,0.0,4,5,0,0,0,0,0,0,3,11,0,2022,November,Q4,Thursday,Start,60,57
1683,7788.0,1993,PhD,Married,23536.0,1,0,2024-06-04,53,6,0,3,0.0,0.0,1,1,0,0.0,3,3,0,0,0,0,0,0,3,11,0,2024,June,Q2,Tuesday,Start,32,31
1684,10323.0,1962,Graduation,Married,49413.0,0,1,2023-10-25,88,205,7,41,3.0,2.0,46,2,4,2.0,5,5,0,0,0,0,0,0,3,11,0,2023,October,Q4,Wednesday,End,63,61
1685,7947.0,1979,Graduation,Married,42231.0,1,1,2024-03-25,98,24,0,8,0.0,1.0,4,1,1,0.0,3,5,0,0,0,0,0,0,3,11,0,2024,March,Q1,Monday,End,46,45
1686,1891.0,1990,Master,Divorced,78789.0,0,0,2022-08-08,12,667,50,850,21.0,83.0,83,1,4,6.0,5,2,0,0,0,0,0,0,3,11,1,2022,August,Q3,Monday,Start,35,32
1687,2570.0,1978,Graduation,Together,56534.0,0,1,2023-07-23,35,691,7,61,10.0,0.0,46,4,10,4.0,7,8,0,1,0,0,1,0,3,11,1,2023,July,Q3,Sunday,End,47,45
1688,9256.0,1981,Graduation,Single,58350.0,0,1,2023-01-04,5,493,26,206,116.0,80.0,80,4,8,3.0,12,6,0,0,0,0,0,0,3,11,0,2023,January,Q1,Wednesday,Start,44,42
1689,295.0,1999,Graduation,Single,81217.0,0,0,2023-07-19,77,493,70,324,146.0,40.0,84,1,3,7.0,11,1,0,0,0,0,0,0,3,11,0,2023,July,Q3,Wednesday,Middle,26,24
1690,7397.0,1961,Graduation,Single,49090.0,0,1,2023-07-19,45,494,5,82,7.0,0.0,100,3,7,2.0,9,7,0,0,0,0,0,0,3,11,0,2023,July,Q3,Wednesday,Middle,64,62
1691,6349.0,1997,Master,Divorced,61787.0,0,0,2023-07-06,71,621,73,414,78.0,48.0,85,1,8,4.0,6,5,0,0,0,0,0,0,3,11,0,2023,July,Q3,Thursday,Start,28,26
1692,10790.0,1995,PhD,Married,18169.0,1,0,2023-02-19,40,9,0,5,0.0,0.0,7,1,1,0.0,2,8,0,0,0,0,0,0,3,11,0,2023,February,Q1,Sunday,Middle,30,28
1693,10398.0,1991,2n Cycle,Single,24336.0,1,0,2022-08-27,82,1,6,2,8.0,2.0,12,1,1,0.0,2,7,0,0,0,0,0,0,3,11,0,2022,August,Q3,Saturday,End,34,31
1694,2431.0,2000,Graduation,Married,18222.0,0,0,2022-12-31,70,12,4,19,12.0,6.0,14,1,2,0.0,3,8,0,0,0,0,0,0,3,11,0,2022,December,Q4,Saturday,End,25,22
1695,550.0,1962,Graduation,Divorced,62335.0,0,1,2023-05-23,87,243,131,217,85.0,6.0,26,2,3,3.0,13,2,0,0,0,0,0,0,3,11,0,2023,May,Q2,Tuesday,End,63,61
1696,1890.0,1981,2n Cycle,Together,42033.0,1,1,2022-09-19,95,11,1,4,2.0,0.0,7,1,1,0.0,2,7,0,0,0,0,0,0,3,11,0,2022,September,Q3,Monday,Middle,44,41
1697,10742.0,1993,PhD,Married,86580.0,0,0,2023-02-27,72,532,21,127,26.0,20.0,20,0,4,2.0,5,1,0,0,1,0,0,0,3,11,0,2023,February,Q1,Monday,End,32,30
1698,10356.0,1967,PhD,Divorced,41437.0,1,1,2022-09-22,5,29,0,2,0.0,0.0,1,1,1,0.0,3,7,0,0,0,0,0,0,3,11,0,2022,September,Q3,Thursday,End,58,55
1699,4676.0,1961,Master,Widow,73705.0,0,2,2024-03-05,86,612,91,520,226.35999999999967,107.0,107,2,9,6.0,8,5,0,0,0,0,0,0,3,11,0,2024,March,Q1,Tuesday,Start,64,63
1700,8852.0,1986,Graduation,Married,61064.0,0,1,2022-08-31,80,387,126,342,0.0,45.0,180,5,8,4.0,11,6,0,0,0,0,0,0,3,11,0,2022,August,Q3,Wednesday,End,39,36
1701,3565.0,1965,Master,Married,38452.0,1,1,2024-03-30,62,56,0,14,0.0,0.0,2,3,3,0.0,3,7,0,0,0,0,0,0,3,11,0,2024,March,Q1,Saturday,End,60,59
1702,5294.0,1999,Graduation,Single,18358.0,1,0,2023-11-20,49,6,8,19,16.0,4.0,4,3,3,0.0,4,7,0,0,0,0,0,0,3,11,0,2023,November,Q4,Monday,Middle,26,24
1703,1958.0,1983,PhD,Together,55012.0,0,1,2024-03-21,85,582,0,65,0.0,0.0,13,6,8,2.0,9,5,0,0,0,0,0,0,3,11,0,2024,March,Q1,Thursday,End,42,41
1704,7349.0,1983,Basic,Together,9722.0,1,0,2022-10-02,7,6,17,16,6.0,16.0,42,4,3,1.0,3,8,0,0,0,0,0,0,3,11,1,2022,October,Q4,Sunday,Start,42,39
1705,8799.0,1994,PhD,Married,38175.0,1,0,2023-09-23,6,70,6,69,2.0,3.0,3,3,3,1.0,4,7,0,0,0,0,0,0,3,11,0,2023,September,Q3,Saturday,End,31,29
1706,1351.0,1966,Master,Together,58656.0,0,1,2022-09-20,25,962,12,194,16.0,24.0,12,4,7,8.0,13,6,0,0,1,0,0,0,3,11,0,2022,September,Q3,Tuesday,Middle,59,56
1707,1045.0,1975,Graduation,Together,52117.0,0,1,2022-08-16,55,112,10,107,30.0,0.0,20,2,5,2.0,4,7,0,0,0,0,0,0,3,11,0,2022,August,Q3,Tuesday,Middle,50,47
1708,7732.0,1988,Graduation,Married,64813.0,1,0,2024-01-02,81,293,0,124,179.0,97.0,52,1,7,2.0,10,5,0,0,0,0,0,0,3,11,0,2024,January,Q1,Tuesday,Start,37,36
1709,8070.0,1983,PhD,Married,54222.0,0,1,2024-03-01,98,199,12,31,3.0,12.0,7,1,3,3.0,5,3,0,0,0,0,0,0,3,11,0,2024,March,Q1,Friday,Start,42,41
1710,477.0,1996,Graduation,Married,83512.0,0,0,2024-06-17,31,1060,61,835,80.0,20.0,101,1,4,7.0,10,1,1,0,1,1,1,0,3,11,1,2024,June,Q2,Monday,Middle,29,28
1711,7832.0,1969,Master,Married,77520.0,0,1,2023-08-28,30,940,44,396,0.0,88.0,58,1,8,7.0,7,4,1,0,1,1,0,0,3,11,1,2023,August,Q3,Monday,End,56,54
1712,2202.0,1988,Graduation,Together,41154.0,0,1,2023-04-09,98,44,2,11,2.0,3.0,7,1,1,0.0,4,5,0,0,0,0,0,0,3,11,0,2023,April,Q2,Sunday,Start,37,35
1713,7396.0,1976,Graduation,Married,80398.0,0,0,2022-11-10,92,342,51,915,207.0,35.0,26,1,5,8.0,12,3,0,0,1,0,0,0,3,11,0,2022,November,Q4,Thursday,Start,49,46
1714,4055.0,2002,Basic,Single,18746.0,1,0,2024-05-29,41,2,10,11,12.0,9.0,20,2,3,0.0,3,6,0,0,0,0,0,0,3,11,0,2024,May,Q2,Wednesday,End,23,22
1715,10340.0,1994,Graduation,Together,35196.0,1,0,2022-11-13,68,75,12,141,43.0,39.0,187,6,6,1.0,5,8,0,0,0,0,0,0,3,11,0,2022,November,Q4,Sunday,Middle,31,28
1716,10091.0,1966,Graduation,Single,60230.0,0,1,2023-05-20,78,520,20,367,39.0,81.0,40,2,6,3.0,6,5,0,0,0,0,0,0,3,11,0,2023,May,Q2,Saturday,Middle,59,57
1717,7629.0,1987,Graduation,Married,22108.0,1,1,2024-05-08,46,5,3,9,6.0,2.0,6,2,2,0.0,3,7,0,0,0,0,0,0,3,11,0,2024,May,Q2,Wednesday,Start,38,37
1718,10640.0,1984,Graduation,Together,44392.0,1,1,2023-09-05,71,87,5,71,7.0,12.0,29,5,4,1.0,4,7,0,0,0,0,0,0,3,11,0,2023,September,Q3,Tuesday,Start,41,39
1719,3498.0,1986,PhD,Married,55424.0,0,1,2022-11-25,6,462,61,184,10.0,53.0,107,4,7,5.0,9,6,1,0,0,0,0,0,3,11,1,2022,November,Q4,Friday,End,39,36
1720,6742.0,1989,Graduation,Married,17688.0,1,0,2023-01-13,82,2,2,2,3.0,1.0,2,1,1,0.0,2,8,0,0,0,0,0,0,3,11,0,2023,January,Q1,Friday,Middle,36,34
1721,1172.0,1993,PhD,Married,92491.0,0,0,2023-05-01,71,979,44,915,29.0,25.0,22,1,7,5.0,12,3,0,1,1,1,0,0,3,11,1,2023,May,Q2,Monday,Start,32,30
1722,569.0,2001,Graduation,Single,90273.0,0,0,2023-12-14,32,704,129,853,120.0,74.0,111,1,5,6.0,7,2,0,1,1,1,0,0,3,11,1,2023,December,Q4,Thursday,Middle,24,22
1723,4686.0,1972,PhD,Widow,82571.0,0,0,2024-04-02,28,861,31,558,62.0,95.0,79,0,6,5.0,13,2,0,0,1,0,0,0,3,11,0,2024,April,Q2,Tuesday,Start,53,52
1724,1381.0,1992,PhD,Single,38513.0,1,0,2024-01-28,20,172,3,115,16.0,0.0,18,5,6,1.0,5,8,0,0,0,0,0,0,3,11,1,2024,January,Q1,Sunday,End,33,32
1725,2634.0,1989,Master,Single,16653.0,1,0,2024-04-18,10,5,7,31,15.0,4.0,7,3,2,1.0,3,6,0,0,0,0,0,0,3,11,1,2024,April,Q2,Thursday,Middle,36,35
1726,10905.0,1965,Graduation,Together,42586.0,1,1,2022-10-29,7,194,2,56,0.0,0.0,0,5,4,1.0,6,8,0,0,0,0,0,0,3,11,1,2022,October,Q4,Saturday,End,60,57
1727,1744.0,1975,Basic,Single,23529.0,0,1,2023-01-07,67,9,7,13,3.0,2.0,20,1,1,1.0,2,6,0,0,0,0,0,0,3,11,0,2023,January,Q1,Saturday,Start,50,48
1728,1000.0,1971,Master,Together,74881.0,1,1,2023-03-08,48,505,72,270,36.0,27.0,54,4,9,2.0,12,5,0,0,0,0,0,0,3,11,0,2023,March,Q1,Wednesday,Start,54,52
1729,3828.0,1961,Graduation,Married,71107.0,0,1,2023-02-17,61,533,10,217,198.0,174.0,195,2,7,6.0,13,4,0,0,0,0,0,0,3,11,0,2023,February,Q1,Friday,Middle,64,62
1730,8605.0,1974,PhD,Together,46910.0,1,1,2024-03-23,36,48,0,14,0.0,0.0,6,2,2,0.0,3,6,0,0,0,0,0,0,3,11,0,2024,March,Q1,Saturday,End,51,50
1731,10304.0,1969,Graduation,Married,18690.0,0,0,2022-12-28,77,6,1,7,23.0,4.0,19,1,1,1.0,2,8,0,0,0,0,0,0,3,11,0,2022,December,Q4,Wednesday,End,56,53
1732,4351.0,1965,Graduation,Divorced,37244.0,1,1,2023-04-27,90,18,2,10,0.0,0.0,25,1,1,1.0,2,7,1,0,0,0,0,0,3,11,0,2023,April,Q2,Thursday,End,60,58
1733,10129.0,1976,Graduation,Together,82427.0,0,0,2024-03-12,35,482,147,509,104.0,107.0,107,1,3,5.0,12,1,0,0,1,0,0,0,3,11,0,2024,March,Q1,Tuesday,Middle,49,48
1734,2499.0,1968,2n Cycle,Single,75342.0,0,1,2023-05-06,38,204,97,97,21.0,118.0,26,1,5,2.0,10,4,0,0,0,0,0,0,3,11,0,2023,May,Q2,Saturday,Start,57,55
1735,10092.0,1964,Graduation,Divorced,70044.0,0,1,2023-02-18,46,1073,0,250,153.0,14.0,14,4,7,10.0,5,5,0,0,0,0,0,0,3,11,0,2023,February,Q1,Saturday,Middle,61,59
1736,7500.0,1977,Graduation,Single,79146.0,1,1,2024-04-24,33,245,16,223,21.0,43.0,16,2,8,1.0,8,6,0,0,0,0,0,0,3,11,0,2024,April,Q2,Wednesday,End,48,47
1737,5796.0,1973,Graduation,Married,77437.0,0,0,2023-11-26,70,560,21,442,29.0,44.0,29,1,4,5.0,13,1,0,0,1,0,0,0,3,11,0,2023,November,Q4,Sunday,End,52,50
1738,10556.0,1969,Graduation,Married,54984.0,0,1,2024-05-24,51,173,13,131,32.0,3.0,6,4,6,1.0,6,7,0,0,0,1,0,0,3,11,0,2024,May,Q2,Friday,End,56,55
1739,1064.0,1981,PhD,Married,42403.0,1,0,2023-12-11,18,22,1,11,0.0,5.0,3,1,1,0.0,3,8,0,0,0,0,0,0,3,11,0,2023,December,Q4,Monday,Middle,44,42
1740,130.76,1974,Graduation,Together,55761.0,0,1,2024-04-24,97,136,1,12,0.0,3.0,32,2,4,1.0,3,6,0,1,0,0,0,0,3,11,0,2024,April,Q2,Wednesday,End,51,50
1741,7610.0,1993,Graduation,Together,37292.0,1,0,2023-04-18,32,275,0,86,10.0,23.0,66,5,6,3.0,5,8,0,0,0,0,0,0,3,11,0,2023,April,Q2,Tuesday,Middle,32,30
1742,263.0,1955,PhD,Single,45576.0,0,0,2024-05-28,9,56,19,29,2.0,14.0,25,1,3,1.0,3,8,0,0,0,0,0,0,3,11,1,2024,May,Q2,Tuesday,End,70,69
1743,10814.0,1957,Graduation,Together,70321.0,0,0,2023-01-16,6,303,23,751,82.0,26.0,191,1,6,5.0,13,4,0,0,0,0,0,0,3,11,1,2023,January,Q1,Monday,Middle,68,66
1744,9710.0,1979,PhD,Divorced,58086.0,0,1,2023-01-20,80,708,7,62,0.0,0.0,15,2,11,3.0,7,8,0,0,0,0,0,0,3,11,0,2023,January,Q1,Friday,Middle,46,44
1745,9292.0,1962,Graduation,Married,81795.0,0,0,2022-10-26,74,324,132,693,27.0,118.0,88,1,4,10.679999999999836,7,2,0,0,0,0,0,0,3,11,0,2022,October,Q4,Wednesday,End,63,60
1746,10250.0,1957,Basic,Together,28389.0,0,0,2022-11-20,49,1,5,3,7.0,4.0,8,1,1,0.0,2,7,0,0,0,0,0,0,3,11,0,2022,November,Q4,Sunday,Middle,68,65
1747,7881.0,1956,Master,Married,66835.0,0,0,2023-09-28,21,620,26,195,34.0,17.0,141,1,6,4.0,13,2,0,0,0,0,0,0,3,11,0,2023,September,Q3,Thursday,End,69,67
1748,5847.0,1979,Graduation,Divorced,69901.0,0,1,2023-05-29,95,312,21,206,102.0,92.0,149,3,7,3.0,10,5,0,0,0,0,0,0,3,11,0,2023,May,Q2,Monday,End,46,44
1749,737.0,1959,PhD,Married,80360.0,0,0,2023-03-03,56,1285,86,454,112.0,43.0,43,2,4,4.0,5,2,0,1,1,1,0,0,3,11,0,2023,March,Q1,Friday,Start,66,64
1750,3571.0,1971,PhD,Together,63342.0,0,1,2022-10-16,48,918,21,118,13.0,10.0,21,3,8,3.0,5,6,0,1,0,0,0,0,3,11,1,2022,October,Q4,Sunday,Middle,54,51
1751,7807.0,1984,Graduation,Married,44989.0,0,1,2022-09-12,26,98,0,106,49.0,10.0,106,5,5,1.0,5,6,0,0,0,0,0,0,3,11,0,2022,September,Q3,Monday,Middle,41,38
1752,3878.0,1990,2n Cycle,Single,31859.0,1,0,2024-02-27,3,3,4,7,15.0,8.0,11,1,1,0.0,3,7,0,0,0,0,0,0,3,11,0,2024,February,Q1,Tuesday,End,35,34
